seqid	source	exon_type	start	end	length	homology	strand	phase	attributes	substring
GRA_SL+_TRINITY_DN44348_c0_g4_i3	+	fine	3972	4052	80	100.0	+	.	GRA_OG0030336	substring_1
GRA_SL+_TRINITY_DN44348_c0_g4_i3	+	intron	4053	5347	1294	0	+	.	GRA_OG0030336	substring_1
GRA_SL+_TRINITY_DN44348_c0_g4_i3	+	fine	5348	5461	113	100.0	+	.	GRA_OG0030336	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	fine	200	261	61	100.0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	intron	262	307	45	0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	fine	308	398	90	95.6	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	intron	399	442	43	0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	fine	443	496	53	100.0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	intron	497	1379	882	0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	fine	1380	1456	76	100.0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	intron	1457	1847	390	0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	fine	1848	1881	33	100.0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	intron	1882	3613	1731	0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	fine	3614	3682	68	100.0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	intron	3683	5577	1894	0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	fine	5578	5663	85	100.0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	intron	5664	6301	637	0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	fine	6302	6403	101	100.0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	intron	6404	6564	160	0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	fine	6565	6609	44	95.56	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	intron	6610	7498	888	0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	fine	7499	7572	73	98.65	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	intron	7573	8021	448	0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	fine	8022	8083	61	100.0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	intron	8084	9485	1401	0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN43471_c0_g1_i3	-	fine	9486	9645	159	100.0	-	.	GRA_OG0030340	substring_1
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	fine	6062	6163	101	100.0	-	.	GRA_OG0030341	substring_1
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	intron	6164	6489	325	0	-	.	GRA_OG0030341	substring_1
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	intron	6164	6489	325	0	-	.	GRA_OG0030341	substring_2
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	fine	6490	6548	58	100.0	-	.	GRA_OG0030341	substring_1
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	intron	6549	8548	1999	0	-	.	GRA_OG0030341	substring_1
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	intron	6549	8548	1999	0	-	.	GRA_OG0030341	substring_2
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	fine	8549	8760	211	98.11	-	.	GRA_OG0030341	substring_1
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	intron	8761	8880	119	0	-	.	GRA_OG0030341	substring_1
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	intron	8761	8880	119	0	-	.	GRA_OG0030341	substring_2
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	fine	8881	8942	61	100.0	-	.	GRA_OG0030341	substring_1
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	intron	8943	9364	421	0	-	.	GRA_OG0030341	substring_1
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	intron	8943	9364	421	0	-	.	GRA_OG0030341	substring_2
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	fine	9365	9425	60	98.36	-	.	GRA_OG0030341	substring_1
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	intron	9426	9881	455	0	-	.	GRA_OG0030341	substring_1
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	intron	9426	9881	455	0	-	.	GRA_OG0030341	substring_2
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	fine	9882	9964	82	100.0	-	.	GRA_OG0030341	substring_1
GRA_SL-_TRINITY_DN49644_c2_g1_i6	-	fine	10923	11082	159	100.0	-	.	GRA_OG0030341	substring_2
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	3098	3278	180	98.34	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	3279	4806	1527	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	4807	4893	86	100.0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	4894	5289	395	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	5290	5405	115	100.0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	5406	7669	2263	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	7670	7797	127	98.44	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	7798	8823	1025	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	8824	8857	33	100.0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	8858	9646	788	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	9647	9823	176	96.05	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	9824	10457	633	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	10458	10657	199	98.5	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	10658	11545	887	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	11546	11625	79	100.0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	11626	13041	1415	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	13042	13121	79	100.0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	13122	15097	1975	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	15098	15263	165	99.4	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	15264	15969	705	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	15970	16112	142	100.0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	16113	16837	724	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	16838	16929	91	97.83	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	16930	17500	570	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	17501	17580	79	96.25	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	intron	17581	18925	1344	0	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN49034_c2_g1_i1	+	fine	18926	19003	77	97.44	+	.	GRA_OG0030360	substring_1
GRA_SL+_TRINITY_DN35915_c0_g1_i2	+	fine	54111	54238	127	98.44	+	.	GRA_OG0030366	substring_1
GRA_SL+_TRINITY_DN35915_c0_g1_i2	+	intron	54239	56064	1825	0	+	.	GRA_OG0030366	substring_1
GRA_SL+_TRINITY_DN35915_c0_g1_i2	+	fine	56065	56126	61	100.0	+	.	GRA_OG0030366	substring_1
GRA_SL+_TRINITY_DN35915_c0_g1_i2	+	intron	56127	56702	575	0	+	.	GRA_OG0030366	substring_1
GRA_SL+_TRINITY_DN35915_c0_g1_i2	+	fine	56703	56757	54	98.18	+	.	GRA_OG0030366	substring_1
GRA_SL+_TRINITY_DN35915_c0_g1_i2	+	intron	56758	60176	3418	0	+	.	GRA_OG0030366	substring_1
GRA_SL+_TRINITY_DN35915_c0_g1_i2	+	fine	60177	60210	33	100.0	+	.	GRA_OG0030366	substring_1
GRA_SL+_TRINITY_DN35915_c0_g1_i2	+	intron	60211	60850	639	0	+	.	GRA_OG0030366	substring_1
GRA_SL+_TRINITY_DN35915_c0_g1_i2	+	fine	60851	60929	78	100.0	+	.	GRA_OG0030366	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	fine	2938	3006	68	98.55	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	intron	3007	3342	335	0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	fine	3343	3415	72	100.0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	intron	3416	3616	200	0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	fine	3617	3739	122	100.0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	intron	3740	4001	261	0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	fine	4002	4106	104	100.0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	intron	4107	4554	447	0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	fine	4555	4649	94	98.95	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	intron	4650	5079	429	0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	fine	5080	5179	99	100.0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	intron	5180	5293	113	0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	fine	5294	5346	52	100.0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	intron	5347	5649	302	0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	fine	5650	5774	124	99.2	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	intron	5775	6167	392	0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	fine	6168	6262	94	96.84	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	intron	6263	6683	420	0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	fine	6684	6743	59	100.0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	intron	6744	7069	325	0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	fine	7070	7141	71	100.0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	intron	7142	7378	236	0	+	.	GRA_OG0030369	substring_1
GRA_SL+_TRINITY_DN43469_c0_g1_i2	+	fine	7379	7803	424	100.0	+	.	GRA_OG0030369	substring_1
GRA_SL-_TRINITY_DN38936_c1_g6_i4	-	fine	2032	2379	347	97.41	-	.	GRA_OG0030371	substring_1
GRA_SL-_TRINITY_DN38103_c1_g1_i2	-	fine	200	329	129	98.46	-	.	GRA_OG0030375	substring_1
GRA_SL-_TRINITY_DN38103_c1_g1_i2	-	intron	330	1237	907	0	-	.	GRA_OG0030375	substring_1
GRA_SL-_TRINITY_DN38103_c1_g1_i2	-	fine	1238	1338	100	99.01	-	.	GRA_OG0030375	substring_1
GRA_SL-_TRINITY_DN38103_c1_g1_i2	-	intron	1339	2561	1222	0	-	.	GRA_OG0030375	substring_1
GRA_SL-_TRINITY_DN38103_c1_g1_i2	-	fine	2562	2812	250	98.8	-	.	GRA_OG0030375	substring_1
GRA_SL-_TRINITY_DN38103_c1_g1_i2	-	intron	2813	3367	554	0	-	.	GRA_OG0030375	substring_1
GRA_SL-_TRINITY_DN38103_c1_g1_i2	-	fine	3368	3560	192	99.48	-	.	GRA_OG0030375	substring_1
GRA_SL-_TRINITY_DN38103_c1_g1_i2	-	intron	3561	4668	1107	0	-	.	GRA_OG0030375	substring_1
GRA_SL-_TRINITY_DN38103_c1_g1_i2	-	fine	4669	5194	525	99.43	-	.	GRA_OG0030375	substring_1
GRA_SL+_TRINITY_DN40673_c2_g2_i1	+	fine	1140	1456	316	98.11	+	.	GRA_OG0030379	substring_1
GRA_SL+_TRINITY_DN40673_c2_g2_i1	+	intron	1457	1468	11	0	+	.	GRA_OG0030379	substring_1
GRA_SL+_TRINITY_DN40673_c2_g2_i1	+	fine	1469	1641	172	95.38	+	.	GRA_OG0030379	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	667	908	241	97.93	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	909	2132	1223	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	2133	2182	49	100.0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	2183	2561	378	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	2562	2742	180	100.0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	2743	5642	2899	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	5643	5773	130	100.0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	5774	6906	1132	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	6907	7003	96	98.97	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	7004	7719	715	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	7720	7783	63	96.88	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	7784	7852	68	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	7853	7894	41	97.62	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	7895	8472	577	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	8473	8549	76	100.0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	8550	8908	358	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	8909	9056	147	99.32	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	9057	9322	265	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	9323	9382	59	100.0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	9383	9922	539	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	9923	10062	139	100.0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	10063	10355	292	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	10356	10524	168	99.41	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	10525	10782	257	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	10783	10860	77	100.0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	10861	12000	1139	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	12001	12064	63	98.44	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	12065	12204	139	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	12205	12358	153	96.75	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	12359	13213	854	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	13214	13305	91	100.0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	13306	13718	412	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	13719	13830	111	98.21	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	13831	14221	390	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	14222	14330	108	98.17	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	14331	14560	229	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	14561	14690	129	98.46	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	14691	14693	2	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	14694	14725	31	100.0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	14726	15336	610	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	15337	15460	123	100.0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	15461	16280	819	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	16281	16312	31	100.0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	16313	16631	318	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	16632	16781	149	99.33	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	16782	17217	435	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	17218	17414	196	99.49	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	17415	25138	7723	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	25139	25321	182	100.0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	25322	25554	232	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	25555	25723	168	98.82	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	intron	25724	26463	739	0	+	.	GRA_OG0030384	substring_1
GRA_SL+_TRINITY_DN47433_c0_g1_i1	+	fine	26464	26521	57	96.55	+	.	GRA_OG0030384	substring_1
GRA_SL-_TRINITY_DN39360_c3_g1_i4	-	fine	1234	1277	43	100.0	-	.	GRA_OG0030392	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	fine	3626	3759	133	98.51	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	intron	3760	4380	620	0	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	fine	4381	4420	39	100.0	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	intron	4421	5042	621	0	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	fine	5043	5127	84	100.0	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	intron	5128	5488	360	0	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	fine	5489	5535	46	97.87	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	intron	5536	5812	276	0	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	fine	5813	5913	100	99.01	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	intron	5914	6109	195	0	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	fine	6110	6323	213	95.79	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	intron	6324	6326	2	0	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN45859_c0_g2_i1	+	fine	6327	6365	38	100.0	+	.	GRA_OG0030399	substring_1
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	fine	199	344	145	98.63	+	.	GRA_OG0030401	substring_1
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	intron	345	2209	1864	0	+	.	GRA_OG0030401	substring_1
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	intron	345	2209	1864	0	+	.	GRA_OG0030401	substring_2
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	intron	345	2209	1864	0	+	.	GRA_OG0030401	substring_3
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	fine	2210	2244	34	100.0	+	.	GRA_OG0030401	substring_1
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	intron	2245	2718	473	0	+	.	GRA_OG0030401	substring_1
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	intron	2245	2718	473	0	+	.	GRA_OG0030401	substring_2
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	intron	2245	2718	473	0	+	.	GRA_OG0030401	substring_3
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	fine	2719	2792	73	100.0	+	.	GRA_OG0030401	substring_1
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	fine	4248	4407	159	100.0	+	.	GRA_OG0030401	substring_2
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	fine	4799	4861	62	100.0	+	.	GRA_OG0030401	substring_2
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	fine	5700	5832	132	100.0	+	.	GRA_OG0030401	substring_2
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	fine	6146	6179	33	100.0	+	.	GRA_OG0030401	substring_2
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	fine	7330	7389	59	95.0	+	.	GRA_OG0030401	substring_2
GRA_SL+_TRINITY_DN39908_c1_g1_i1	+	fine	9043	9257	214	96.28	+	.	GRA_OG0030401	substring_3
GRA_SL+_TRINITY_DN43504_c0_g1_i1	+	fine	10525	10584	59	98.33	+	.	GRA_OG0030402	substring_1
GRA_SL+_TRINITY_DN43504_c0_g1_i1	+	intron	10585	11059	474	0	+	.	GRA_OG0030402	substring_1
GRA_SL+_TRINITY_DN43504_c0_g1_i1	+	fine	11060	11350	290	96.91	+	.	GRA_OG0030402	substring_1
GRA_SL-_TRINITY_DN47365_c0_g2_i2	-	fine	2234	2397	163	96.95	-	.	GRA_OG0030408	substring_1
GRA_SL-_TRINITY_DN47365_c0_g2_i2	-	intron	2398	2866	468	0	-	.	GRA_OG0030408	substring_1
GRA_SL-_TRINITY_DN47365_c0_g2_i2	-	fine	2867	2977	110	99.1	-	.	GRA_OG0030408	substring_1
GRA_SL-_TRINITY_DN47365_c0_g2_i2	-	intron	2978	4647	1669	0	-	.	GRA_OG0030408	substring_1
GRA_SL-_TRINITY_DN47365_c0_g2_i2	-	fine	4648	4738	90	100.0	-	.	GRA_OG0030408	substring_1
GRA_SL-_TRINITY_DN47365_c0_g2_i2	-	intron	4739	4946	207	0	-	.	GRA_OG0030408	substring_1
GRA_SL-_TRINITY_DN47365_c0_g2_i2	-	fine	4947	5044	97	96.94	-	.	GRA_OG0030408	substring_1
GRA_SL-_TRINITY_DN47365_c0_g2_i2	-	intron	5045	5529	484	0	-	.	GRA_OG0030408	substring_1
GRA_SL-_TRINITY_DN47365_c0_g2_i2	-	fine	5530	5899	369	99.46	-	.	GRA_OG0030408	substring_1
GRA_SL+_TRINITY_DN39281_c0_g2_i4	+	fine	2047	2163	116	97.44	+	.	GRA_OG0030409	substring_1
GRA_SL+_TRINITY_DN39281_c0_g2_i4	+	intron	2164	3252	1088	0	+	.	GRA_OG0030409	substring_1
GRA_SL+_TRINITY_DN39281_c0_g2_i4	+	fine	3253	3355	102	100.0	+	.	GRA_OG0030409	substring_1
GRA_SL+_TRINITY_DN39281_c0_g2_i4	+	intron	3356	3738	382	0	+	.	GRA_OG0030409	substring_1
GRA_SL+_TRINITY_DN39281_c0_g2_i4	+	fine	3739	3832	93	100.0	+	.	GRA_OG0030409	substring_1
GRA_SL+_TRINITY_DN39281_c0_g2_i4	+	intron	3833	5022	1189	0	+	.	GRA_OG0030409	substring_1
GRA_SL+_TRINITY_DN39281_c0_g2_i4	+	fine	5023	5376	353	98.87	+	.	GRA_OG0030409	substring_1
GRA_SL+_TRINITY_DN47095_c0_g1_i1	+	fine	5894	6037	143	97.92	+	.	GRA_OG0030417	substring_1
GRA_SL+_TRINITY_DN47095_c0_g1_i1	+	intron	6038	7374	1336	0	+	.	GRA_OG0030417	substring_1
GRA_SL+_TRINITY_DN47095_c0_g1_i1	+	intron	6038	7374	1336	0	+	.	GRA_OG0030417	substring_2
GRA_SL+_TRINITY_DN47095_c0_g1_i1	+	fine	7375	7438	63	100.0	+	.	GRA_OG0030417	substring_1
GRA_SL+_TRINITY_DN47095_c0_g1_i1	+	intron	7439	8152	713	0	+	.	GRA_OG0030417	substring_1
